datetime,airport,summary,precipIntensity,precipProbability,precipType,precipAccumulation,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,is_low_vis,is_precip,temp_dew_diff_F
2019-12-06 01:00:00,HIX,Partly Cloudy,0.0,0.0,,,41.24,36.18,34.43,0.77,1014.0,7.76,10.25,222.020327205126,0.56,0,10.0,321.08,0,0,6.810000000000002
2019-12-06 02:00:00,HIX,Partly Cloudy,0.0,0.0,,,40.17,35.38,33.75,0.78,1014.55,7.01,11.67,334.032205722678,0.58,0,10.0,318.15,0,0,6.420000000000002
2019-12-06 03:00:00,HIX,Partly Cloudy,0.0,0.0,,,38.61,32.39,33.16,0.81,1015.89,9.19,14.08,318.039817018094,0.42,0,10.0,317.19,0,0,5.450000000000003
2019-12-06 04:00:00,HIX,Mostly Cloudy,0.0,0.0,,,37.19,29.8,32.03,0.81,1016.87,10.24,15.09,333.09382624887,0.74,0,10.0,320.31,0,0,5.159999999999997
2019-12-06 05:00:00,HIX,Mostly Cloudy,0.0,0.0,,,36.93,28.73,29.88,0.75,1018.27,13.46,13.88,347.008036181298,0.74,0,10.0,325.45,0,0,7.050000000000001
2019-12-06 06:00:00,HIX,Partly Cloudy,0.0,0.0,,,34.58,24.53,26.47,0.72,1019.93,15.29,15.23,353.019709486891,0.58,0,10.0,329.67,0,0,8.11
2019-12-06 07:00:00,HIX,Partly Cloudy,0.0,0.0,,,32.59,22.63,25.35,0.75,1021.87,13.37,13.66,357.019949934451,0.52,0,10.0,331.74,0,0,7.240000000000002
2019-12-06 08:00:00,HIX,Partly Cloudy,0.0,0.0,,,32.63,23.26,24.13,0.71,1023.15,13.15,13.44,0.0995265013658,0.5,0,10.0,333.3,0,0,8.500000000000004
2019-12-06 09:00:00,HIX,Partly Cloudy,0.0,0.0,,,33.38,24.25,23.89,0.68,1024.65,12.94,13.39,3.08908087016431,0.57,0,10.0,333.83,0,0,9.490000000000002
2019-12-06 10:00:00,HIX,Partly Cloudy,0.0,0.0,,,34.51,25.27,23.72,0.64,1025.36,13.79,13.8,2.0194163294645,0.49,1,10.0,334.15,0,0,10.79
2019-12-06 11:00:00,HIX,Partly Cloudy,0.0,0.0,,,35.45,27.51,23.63,0.62,1025.72,11.03,10.93,354.056462449007,0.42,1,10.0,333.61,0,0,11.820000000000004
2019-12-06 12:00:00,HIX,Clear,0.0,0.0,,,37.13,30.61,22.73,0.56,1025.63,9.28,9.09,0.008510002940969,0.25,1,10.0,333.66,0,0,14.400000000000002
2019-12-06 13:00:00,HIX,Clear,0.0,0.0,,,38.14,32.24,22.74,0.53,1025.71,8.14,7.96,343.031702820274,0.22,1,10.0,332.7,0,0,15.400000000000002
2019-12-06 14:00:00,HIX,Clear,0.0,0.0,,,39.39,33.8,21.6,0.49,1026.08,7.65,7.66,9.03411442455242,0.12,1,10.0,332.48,0,0,17.79
2019-12-06 15:00:00,HIX,Clear,0.0,0.0,,,37.59,32.36,22.27,0.54,1027.04,7.03,6.8,25.0537681997817,0.22,0,10.0,332.66,0,0,15.320000000000004
2019-12-06 16:00:00,HIX,Clear,0.0,0.0,,,36.14,31.44,22.34,0.57,1027.5,5.57,5.54,38.0929374321479,0.1,0,10.0,334.26,0,0,13.8
2019-12-06 17:00:00,HIX,Clear,0.0,0.0,,,33.94,28.8,22.55,0.63,1027.97,5.33,5.53,47.0809019430991,0.03,0,10.0,336.27,0,0,11.389999999999995
2019-12-06 18:00:00,HIX,Clear,0.0,0.0,,,31.73,31.82,22.21,0.67,1028.48,2.47,2.47,67.0534183413799,0.03,0,10.0,338.24,0,0,9.52
2019-12-06 19:00:00,HIX,Clear,0.0,0.0,,,31.58,31.61,23.07,0.71,1029.12,2.39,2.18,120.078608005421,0.02,0,10.0,338.77,0,0,8.509999999999998
2019-12-06 20:00:00,HIX,Clear,0.0,0.0,,,31.16,31.21,22.43,0.7,1029.2,2.41,2.58,118.048395903775,0.02,0,10.0,340.26,0,0,8.73
2019-12-06 21:00:00,HIX,Clear,0.0,0.0,,,30.29,30.28,23.0,0.74,1029.42,0.84,1.19,191.073056032805,0.03,0,10.0,341.68,0,0,7.289999999999999
2019-12-06 22:00:00,HIX,Clear,0.0,0.0,,,28.72,28.76,21.41,0.74,1029.5,2.63,2.5,220.077695444247,0.08,0,10.0,341.86,0,0,7.309999999999999
2019-12-06 23:00:00,HIX,Clear,0.0,0.0,,,28.08,27.96,20.69,0.73,1029.37,2.62,2.82,211.025685173805,0.14,0,10.0,341.66,0,0,7.389999999999997
2019-12-07 00:00:00,HIX,Clear,0.0,0.0,,,27.69,22.64,21.03,0.76,1029.16,4.6,4.32,207.083277704439,0.16,0,10.0,339.9,0,0,6.66
2019-12-07 01:00:00,HIX,Clear,0.0,0.0,,,26.92,21.11,20.18,0.76,1028.81,5.37,5.07,199.057794417342,0.19,0,10.0,341.36,0,0,6.740000000000002
2019-12-07 02:00:00,HIX,Clear,0.0,0.0,,,27.65,22.56,20.75,0.76,1029.0,4.41,5.36,212.048611995832,0.25,0,10.0,343.71,0,0,6.899999999999999
2019-12-07 03:00:00,HIX,Clear,0.0,0.0,,,26.26,21.52,19.71,0.76,1029.45,3.96,8.26,221.039581331547,0.28,0,10.0,345.33,0,0,6.550000000000001
2019-12-07 04:00:00,HIX,Clear,0.0,0.0,,,25.01,20.4,19.11,0.77,1028.97,3.75,8.49,207.02241498071,0.27,0,10.0,344.83,0,0,5.900000000000002
2019-12-07 05:00:00,HIX,Partly Cloudy,0.0,0.0,,,25.81,20.53,19.67,0.77,1028.83,4.37,4.66,171.050125755314,0.42,0,10.0,343.73,0,0,6.139999999999997
2019-12-07 06:00:00,HIX,Mostly Cloudy,0.0,0.0,,,26.27,20.7,21.24,0.81,1028.54,4.92,4.74,185.01261062295,0.61,0,10.0,342.72,0,0,5.030000000000001
2019-12-07 07:00:00,HIX,Mostly Cloudy,0.0,0.0,,,27.54,20.42,21.74,0.79,1028.89,6.33,6.51,189.063478275393,0.62,0,10.0,345.96,0,0,5.800000000000001
2019-12-07 08:00:00,HIX,Mostly Cloudy,0.0,0.0,,,29.06,21.79,22.32,0.76,1029.13,6.94,6.98,184.089826825107,0.62,0,10.0,347.02,0,0,6.739999999999998
2019-12-07 09:00:00,HIX,Mostly Cloudy,0.0,0.0,,,30.14,22.8,22.52,0.74,1029.52,7.34,7.77,193.079052602948,0.62,0,10.0,347.19,0,0,7.620000000000001
2019-12-07 10:00:00,HIX,Mostly Cloudy,0.0,0.0,,,31.92,24.68,22.86,0.69,1029.45,7.83,8.5,194.060915778555,0.6,1,10.0,345.85,0,0,9.060000000000002
2019-12-07 11:00:00,HIX,Partly Cloudy,0.0,0.0,,,33.65,26.71,22.9,0.64,1028.69,8.23,9.06,193.049447442102,0.58,1,10.0,343.55,0,0,10.75
2019-12-07 12:00:00,HIX,Partly Cloudy,0.0,0.0,,,35.0,27.28,23.76,0.64,1027.65,10.11,9.93,197.069578217406,0.57,1,10.0,342.16,0,0,11.239999999999998
2019-12-07 13:00:00,HIX,Mostly Cloudy,0.0,0.0,,,36.42,29.48,24.18,0.61,1027.11,9.12,9.04,194.012231632092,0.61,1,10.0,337.48,0,0,12.240000000000002
2019-12-07 14:00:00,HIX,Mostly Cloudy,0.0,0.0,,,37.37,30.7,23.98,0.58,1026.27,9.06,15.69,184.005243537099,0.68,1,10.0,338.31,0,0,13.389999999999995
2019-12-07 15:00:00,HIX,Mostly Cloudy,0.0,0.0,,,36.44,29.75,23.88,0.6,1026.01,9.18,9.21,178.086164707289,0.79,0,10.0,338.32,0,0,12.56
2019-12-07 16:00:00,HIX,Mostly Cloudy,0.0,0.0,,,37.0,31.65,24.13,0.59,1025.29,6.97,9.51,178.036184107481,0.69,0,10.0,335.63,0,0,12.87
2019-12-07 17:00:00,HIX,Partly Cloudy,0.0,0.0,,,35.55,29.55,23.63,0.62,1024.64,7.87,9.27,176.066894729328,0.59,0,10.0,331.66,0,0,11.919999999999998
2019-12-07 18:00:00,HIX,Clear,0.0,0.0,,,35.45,29.58,23.34,0.62,1024.19,7.25,10.3,172.042076166954,0.24,0,10.0,328.67,0,0,12.110000000000005
2019-12-07 19:00:00,HIX,Clear,0.0,0.0,,,35.6,29.38,24.5,0.64,1023.78,7.59,11.21,171.035867055667,0.23,0,10.0,327.09,0,0,11.1
2019-12-07 20:00:00,HIX,Clear,0.0,0.0,,,35.65,28.58,24.65,0.64,1023.36,9.48,12.53,180.077028596736,0.21,0,10.0,326.16,0,0,11.0
2019-12-07 21:00:00,HIX,Clear,0.0,0.0,,,35.37,28.04,24.12,0.64,1022.44,9.21,12.95,187.034303328254,0.19,0,10.0,325.87,0,0,11.249999999999996
2019-12-07 22:00:00,HIX,Clear,0.0,0.0,,,35.12,27.88,22.58,0.61,1021.59,9.48,13.62,184.07537139594,0.2,0,10.0,327.03,0,0,12.54
2019-12-07 23:00:00,HIX,Clear,0.0,0.0,,,35.38,27.66,21.95,0.58,1020.66,10.21,21.68,185.082047812638,0.22,0,10.0,328.58,0,0,13.430000000000003
2019-12-08 00:00:00,HIX,Partly Cloudy,0.0,0.0,,,36.26,29.03,21.47,0.55,1019.97,10.05,15.37,190.018067605333,0.35,0,10.0,329.37,0,0,14.79
2019-12-08 01:00:00,HIX,Partly Cloudy,0.0,0.0,,,35.13,27.02,20.47,0.54,1019.53,11.14,22.27,192.097723044311,0.45,0,10.0,329.52,0,0,14.660000000000004
2019-12-08 02:00:00,HIX,Partly Cloudy,0.0,0.0,,,34.49,25.94,19.97,0.56,1018.81,11.1,23.08,187.006244218977,0.46,0,10.0,329.55,0,0,14.520000000000003
2019-12-08 03:00:00,HIX,Partly Cloudy,0.0,0.0,,,33.83,25.51,21.58,0.6,1018.19,10.89,15.48,192.041472735536,0.49,0,10.0,329.85,0,0,12.25
2019-12-08 04:00:00,HIX,Partly Cloudy,0.0,0.0,,,33.08,24.06,23.34,0.68,1017.12,11.8,18.32,192.050047479768,0.34,0,10.0,330.43,0,0,9.739999999999998
2019-12-08 05:00:00,HIX,Mostly Cloudy,0.0,0.0,,,34.05,25.53,25.87,0.71,1015.9,12.04,18.13,195.082935773525,0.87,0,10.0,330.68,0,0,8.179999999999996
2019-12-08 06:00:00,HIX,Mostly Cloudy,0.0,0.0,,,34.83,27.05,28.21,0.77,1015.18,10.92,17.43,190.017487867815,0.63,0,10.0,330.65,0,0,6.619999999999997
2019-12-08 07:00:00,HIX,Mostly Cloudy,0.0,0.0,,,35.12,27.31,30.01,0.82,1014.34,11.33,16.67,198.055903046859,0.8,0,10.0,330.95,0,0,5.109999999999996
2019-12-08 08:00:00,HIX,Mostly Cloudy,0.0,0.0,,,36.61,28.62,31.76,0.83,1013.81,11.73,17.55,199.036851719073,0.6,0,8.603,331.97,0,0,4.849999999999998
2019-12-08 09:00:00,HIX,Overcast,0.0,0.0,,,38.06,30.31,33.53,0.84,1013.67,12.74,25.48,199.092168284428,0.98,0,9.294,333.28,0,0,4.530000000000001
2019-12-08 10:00:00,HIX,Overcast,0.0,0.0,,,39.21,30.88,34.44,0.84,1013.17,14.03,17.06,203.01223267906,1.0,1,9.179,335.26,0,0,4.770000000000003
2019-12-08 11:00:00,HIX,Overcast,0.0,0.0,,,42.07,35.48,35.43,0.78,1012.71,11.63,15.73,202.026541606711,0.99,1,9.134,337.46,0,0,6.640000000000001
2019-12-08 12:00:00,HIX,Overcast,0.0,0.0,,,43.39,37.31,37.31,0.79,1011.26,11.17,13.41,208.081980258678,0.99,1,9.571,341.68,0,0,6.079999999999998
2019-12-08 13:00:00,HIX,Overcast,0.0,0.0,,,44.89,39.59,38.43,0.78,1010.99,10.49,12.84,210.03222340126,0.99,1,10.0,341.88,0,0,6.460000000000001
2019-12-08 14:00:00,HIX,Overcast,0.0003,0.03,rain,,45.68,40.46,38.72,0.77,1010.62,9.95,12.04,212.094422105238,0.99,1,9.864,341.1,0,1,6.960000000000001
2019-12-08 15:00:00,HIX,Overcast,0.0,0.0,,,45.87,41.69,39.28,0.77,1010.29,8.73,11.23,213.005160391767,0.99,0,9.774,340.72,0,0,6.589999999999996
2019-12-08 16:00:00,HIX,Overcast,0.0,0.0,,,46.1,42.17,39.73,0.8,1010.67,7.14,11.21,212.038841815515,0.99,0,9.757,341.06,0,0,6.3700000000000045
2019-12-08 17:00:00,HIX,Overcast,0.0,0.0,,,45.66,43.02,39.42,0.79,1010.49,4.94,9.94,209.010746590395,0.99,0,10.0,342.39,0,0,6.239999999999995
2019-12-08 18:00:00,HIX,Overcast,0.0,0.0,,,46.04,44.18,40.5,0.82,1010.64,3.84,7.07,201.057353032206,0.94,0,10.0,343.15,0,0,5.539999999999999
2019-12-08 19:00:00,HIX,Overcast,0.0,0.0,,,46.4,46.29,41.25,0.83,1010.23,3.08,7.09,152.096312457849,0.95,0,10.0,344.15,0,0,5.149999999999999
2019-12-08 20:00:00,HIX,Overcast,0.0,0.0,,,45.68,44.42,41.28,0.84,1009.92,3.61,4.16,153.032469513448,0.94,0,9.887,345.68,0,0,4.399999999999999
2019-12-08 21:00:00,HIX,Overcast,0.0,0.0,,,44.86,43.26,40.51,0.85,1009.49,3.86,8.51,149.064683583711,0.97,0,9.598,346.72,0,0,4.350000000000001
2019-12-08 22:00:00,HIX,Overcast,0.0,0.0,,,44.58,42.17,40.67,0.86,1008.92,4.24,5.96,160.026591431976,0.91,0,9.729,347.25,0,0,3.9099999999999966
2019-12-08 23:00:00,HIX,Mostly Cloudy,0.0,0.0,,,44.44,41.77,40.74,0.87,1008.22,4.89,7.11,173.043922166201,0.8,0,10.0,347.27,0,0,3.699999999999996
2019-12-09 00:00:00,HIX,Mostly Cloudy,0.0,0.0,,,44.15,40.95,41.68,0.92,1006.91,5.44,8.41,171.057152110595,0.84,0,10.0,348.05,0,0,2.469999999999999
2019-12-09 01:00:00,HIX,Overcast,0.0,0.0,,,44.45,41.45,41.86,0.9,1005.87,5.69,8.12,170.024841330907,0.94,0,10.0,347.09,0,0,2.5900000000000034
2019-12-09 02:00:00,HIX,Possible Drizzle,0.0024,0.36,rain,,45.56,42.21,42.05,0.89,1004.99,5.86,8.97,176.069046827,0.99,0,10.0,346.36,0,1,3.510000000000005
2019-12-09 03:00:00,HIX,Overcast,0.0008,0.03,rain,,45.24,42.27,42.68,0.92,1004.09,5.51,9.08,179.050099581163,0.99,0,7.347,346.23,0,1,2.5600000000000023
2019-12-09 04:00:00,HIX,Possible Drizzle,0.0069,0.53,rain,,44.03,41.45,42.76,0.96,1003.0,4.49,8.43,185.090546319576,0.99,0,6.579,348.83,0,1,1.2700000000000031
2019-12-09 05:00:00,HIX,Drizzle,0.0073,0.82,rain,,44.97,41.75,43.3,0.94,1002.04,6.29,9.93,204.027502127243,1.0,0,3.926,352.54,1,1,1.6700000000000017
2019-12-09 06:00:00,HIX,Possible Drizzle,0.0021,0.44,rain,,45.35,42.13,43.46,0.94,1001.36,6.02,10.25,219.09548546303,1.0,0,5.756,355.12,0,1,1.8900000000000008
2019-12-09 07:00:00,HIX,Possible Drizzle,0.003,0.35,rain,,44.67,40.62,43.76,0.96,1000.83,7.28,10.03,225.018220583441,1.0,0,7.548,353.6,0,1,0.9100000000000036
2019-12-09 08:00:00,HIX,Overcast,0.0,0.0,,,44.63,40.24,43.63,0.96,1000.4,7.46,10.31,224.001991222373,1.0,0,7.978,349.94,0,0,1.0
2019-12-09 09:00:00,HIX,Overcast,0.0,0.0,,,45.92,41.67,44.11,0.93,1000.25,8.37,10.04,223.066020466012,1.0,0,7.511,347.77,0,0,1.8100000000000025
2019-12-09 10:00:00,HIX,Overcast,0.0,0.0,,,46.2,42.12,44.07,0.92,999.91,8.71,11.03,229.073376251855,1.0,1,7.665,348.63,0,0,2.1300000000000026
2019-12-09 11:00:00,HIX,Overcast,0.0,0.0,,,46.63,42.67,44.28,0.92,999.15,7.73,10.35,228.04773217554,1.0,1,8.085,350.89,0,0,2.3500000000000014
2019-12-09 12:00:00,HIX,Overcast,0.0003,0.02,rain,,47.06,42.56,44.14,0.9,997.97,9.49,10.17,226.004276007019,1.0,1,8.091,353.62,0,1,2.9200000000000017
2019-12-09 13:00:00,HIX,Overcast,0.0004,0.04,rain,,47.61,43.14,44.72,0.89,997.21,9.97,11.01,235.099813422964,1.0,1,8.04,352.92,0,1,2.890000000000001
2019-12-09 14:00:00,HIX,Overcast,0.0,0.0,,,47.98,43.31,44.79,0.89,997.33,10.78,19.52,246.01415517578,1.0,1,7.733,351.92,0,0,3.1899999999999977
2019-12-09 15:00:00,HIX,Overcast,0.0003,0.04,rain,,46.68,40.97,44.11,0.91,997.8,12.02,21.14,253.087046725578,1.0,0,6.934,351.79,0,1,2.5700000000000003
2019-12-09 16:00:00,HIX,Overcast,0.0013,0.12,rain,,44.91,38.78,40.35,0.85,998.32,12.35,14.54,211.089153262929,0.9,0,9.834,355.02,0,1,4.559999999999995
2019-12-09 17:00:00,HIX,Overcast,0.0005,0.01,rain,,41.87,34.18,35.76,0.79,1000.07,15.26,26.17,324.022085700629,0.9,0,10.0,360.07,0,1,6.109999999999999
2019-12-09 18:00:00,HIX,Overcast,0.0002,0.01,rain,,36.73,27.0,29.13,0.74,1002.16,17.18,25.6,271.08639390173,1.0,0,10.0,363.01,0,1,7.599999999999998
2019-12-09 19:00:00,HIX,Overcast,0.0,0.0,,,33.35,22.89,25.87,0.74,1003.89,15.74,24.73,248.046340632069,1.0,0,10.0,364.9,0,0,7.48
2019-12-09 20:00:00,HIX,Overcast,0.0,0.0,,,31.4,19.91,22.15,0.69,1005.79,17.32,27.53,289.08995825269,1.0,0,10.0,365.56,0,0,9.25
2019-12-09 21:00:00,HIX,Overcast,0.0,0.0,,,28.21,16.84,19.2,0.69,1007.5,15.7,27.07,279.088752340973,0.99,0,10.0,364.92,0,0,9.010000000000002
2019-12-09 22:00:00,HIX,Overcast,0.0,0.0,,,27.3,15.31,18.0,0.67,1009.24,16.09,24.62,267.077429744561,1.0,0,10.0,362.35,0,0,9.3
2019-12-09 23:00:00,HIX,Overcast,0.0,0.0,,,25.9,14.06,15.52,0.64,1010.6,13.93,21.9,266.028871024181,1.0,0,10.0,358.92,0,0,10.38
2019-12-10 00:00:00,HIX,Overcast,0.0,0.0,,,25.14,13.63,13.39,0.61,1011.37,13.06,13.15,270.058010482714,0.96,0,10.0,357.13,0,0,11.75
2019-12-10 01:00:00,HIX,Overcast,0.0,0.0,,,23.86,11.01,12.39,0.61,1012.53,14.89,14.81,260.098131355654,0.96,0,10.0,357.32,0,0,11.47
2019-12-10 02:00:00,HIX,Overcast,0.0,0.0,,,22.11,9.15,11.0,0.62,1013.01,14.9,21.45,290.032062336601,0.97,0,10.0,358.56,0,0,11.11
2019-12-10 03:00:00,HIX,Overcast,0.0,0.0,,,21.52,9.1,10.09,0.61,1014.28,13.04,13.23,272.038650087437,0.97,0,10.0,359.03,0,0,11.43
2019-12-10 04:00:00,HIX,Overcast,0.0,0.0,,,19.52,6.31,9.93,0.66,1015.46,13.53,20.48,276.068798930859,0.97,0,10.0,358.41,0,0,9.59
2019-12-10 05:00:00,HIX,Overcast,0.0,0.0,,,19.62,6.11,8.08,0.6,1016.44,13.84,13.97,271.006263564431,0.96,0,10.0,357.07,0,0,11.54
2019-12-10 06:00:00,HIX,Mostly Cloudy,0.0,0.0,,,17.99,6.46,7.6,0.63,1017.68,9.75,10.55,273.025336194996,0.87,0,10.0,358.92,0,0,10.39
2019-12-10 07:00:00,HIX,Mostly Cloudy,0.0,0.0,,,16.93,4.47,8.33,0.68,1018.88,10.73,10.75,256.016802037504,0.87,0,10.0,359.26,0,0,8.6
2019-12-10 08:00:00,HIX,Mostly Cloudy,0.0,0.0,,,16.39,4.0,6.11,0.64,1019.94,10.67,16.44,285.041605671017,0.78,0,10.0,360.01,0,0,10.28
2019-12-10 09:00:00,HIX,Mostly Cloudy,0.0,0.0,,,16.35,4.73,5.46,0.62,1021.34,8.9,9.53,270.042497647586,0.74,0,10.0,361.06,0,0,10.89
2019-12-10 10:00:00,HIX,Mostly Cloudy,0.0,0.0,,,16.9,4.81,5.15,0.6,1022.37,9.84,10.03,277.060705854753,0.72,1,6.736,363.13,0,0,11.749999999999998
2019-12-10 11:00:00,HIX,Partly Cloudy,0.0,0.0,,,18.11,6.58,4.97,0.56,1022.8,10.22,16.31,281.049680968876,0.58,1,10.0,365.56,0,0,13.14
2019-12-10 12:00:00,HIX,Clear,0.0,0.0,,,19.94,8.05,6.48,0.56,1023.13,11.08,15.61,274.016476953922,0.24,1,10.0,367.75,0,0,13.46
2019-12-10 13:00:00,HIX,Clear,0.0,0.0,,,21.45,9.91,4.73,0.48,1023.4,11.71,17.87,297.004662107132,0.18,1,10.0,360.33,0,0,16.72
2019-12-10 14:00:00,HIX,Clear,0.0,0.0,,,22.42,10.96,1.9,0.41,1023.61,11.76,11.7,247.052477219824,0.04,1,10.0,362.33,0,0,20.520000000000003
2019-12-10 15:00:00,HIX,Clear,0.0,0.0,,,21.95,10.98,0.79,0.39,1023.74,10.68,16.58,268.076385668469,0.07,0,10.0,363.73,0,0,21.16
2019-12-10 16:00:00,HIX,Clear,0.0,0.0,,,20.83,9.21,-1.34,0.37,1024.65,11.89,11.58,267.092689390131,0.01,0,10.0,364.05,0,0,22.17
2019-12-10 17:00:00,HIX,Clear,0.0,0.0,,,20.4,9.43,-1.9,0.37,1025.59,10.04,9.89,262.083963832404,0.0,0,10.0,363.65,0,0,22.299999999999997
2019-12-10 18:00:00,HIX,Clear,0.0,0.0,,,19.87,9.84,1.38,0.44,1026.34,8.67,9.01,255.030275280401,0.0,0,10.0,362.45,0,0,18.49
2019-12-10 19:00:00,HIX,Clear,0.0,0.0,,,19.27,8.23,0.9,0.44,1026.89,9.47,9.41,249.086567324308,0.0,0,10.0,358.01,0,0,18.37
2019-12-10 20:00:00,HIX,Clear,0.0,0.0,,,19.08,8.79,1.43,0.45,1027.38,8.62,9.62,255.046739154476,0.0,0,10.0,356.82,0,0,17.65
2019-12-10 21:00:00,HIX,Clear,0.0018,0.01,snow,0.0302,18.18,7.87,2.47,0.5,1027.81,8.62,10.24,252.028244702911,0.0,0,10.0,356.81,0,1,15.71
2019-12-10 22:00:00,HIX,Clear,0.0,0.0,,,16.96,5.78,3.6,0.54,1027.34,9.27,16.53,254.009215872812,0.02,0,10.0,357.13,0,0,13.36
2019-12-10 23:00:00,HIX,Clear,0.0,0.0,,,17.05,5.21,2.94,0.54,1027.07,9.99,18.24,255.044271241585,0.18,0,10.0,358.82,0,0,14.11
2019-12-11 00:00:00,HIX,Partly Cloudy,0.0,0.0,,,17.02,5.41,5.1,0.59,1026.84,9.63,18.3,250.054496135978,0.44,0,10.0,363.08,0,0,11.92
2019-12-11 01:00:00,HIX,Partly Cloudy,0.0,0.0,,,16.75,3.36,4.37,0.58,1026.91,12.21,13.2,248.027929936951,0.52,0,10.0,365.32,0,0,12.38
2019-12-11 02:00:00,HIX,Partly Cloudy,0.0,0.0,,,15.02,1.56,1.0,0.54,1027.24,11.84,22.07,255.019529882461,0.48,0,10.0,367.49,0,0,14.02
2019-12-11 03:00:00,HIX,Partly Cloudy,0.0,0.0,,,12.95,-0.15,-1.84,0.51,1027.73,9.95,18.98,254.094089046808,0.35,0,10.0,369.08,0,0,14.79
2019-12-11 04:00:00,HIX,Partly Cloudy,0.0,0.0,,,12.78,-0.3,-1.93,0.52,1027.52,10.19,12.03,255.006777491894,0.49,0,10.0,370.24,0,0,14.71
2019-12-11 05:00:00,HIX,Partly Cloudy,0.0,0.0,,,13.18,0.85,-0.71,0.53,1027.43,9.16,12.07,239.093939225668,0.32,0,10.0,370.48,0,0,13.89
2019-12-11 06:00:00,HIX,Mostly Cloudy,0.0,0.0,,,14.34,1.77,2.28,0.59,1028.07,9.89,11.05,250.040641295759,0.69,0,10.0,367.99,0,0,12.06
2019-12-11 07:00:00,HIX,Mostly Cloudy,0.0,0.0,,,15.4,4.15,4.09,0.61,1028.93,8.41,11.21,247.079151779002,0.87,0,9.152,361.62,0,0,11.31
2019-12-11 08:00:00,HIX,Mostly Cloudy,0.0,0.0,,,15.76,5.71,6.27,0.66,1029.41,7.23,10.8,261.011094804898,0.8,0,8.832,353.31,0,0,9.49
2019-12-11 09:00:00,HIX,Mostly Cloudy,0.0,0.0,,,17.76,6.74,7.01,0.63,1030.61,8.57,10.86,266.057000764037,0.79,0,10.0,346.38,0,0,10.750000000000002
2019-12-11 10:00:00,HIX,Mostly Cloudy,0.0,0.0,,,19.37,8.0,7.7,0.6,1031.39,9.91,10.65,255.076169622432,0.81,1,10.0,343.52,0,0,11.670000000000002
2019-12-11 11:00:00,HIX,Mostly Cloudy,0.0,0.0,,,21.02,9.56,8.25,0.58,1031.38,10.87,10.78,301.043601172803,0.67,1,10.0,342.59,0,0,12.77
2019-12-11 12:00:00,HIX,Partly Cloudy,0.0,0.0,,,21.56,12.12,8.78,0.58,1031.63,7.73,8.02,285.035646624233,0.38,1,10.0,340.39,0,0,12.78
2019-12-11 13:00:00,HIX,Clear,0.0,0.0,,,23.26,14.63,8.39,0.52,1031.87,7.44,7.51,310.049321881037,0.22,1,10.0,339.51,0,0,14.87
2019-12-11 14:00:00,HIX,Clear,0.0,0.0,,,23.79,16.06,6.25,0.46,1032.53,6.63,6.69,236.019445991464,0.14,1,10.0,338.74,0,0,17.54
2019-12-11 15:00:00,HIX,Clear,0.0,0.0,,,24.76,18.12,4.95,0.42,1033.06,5.4,5.3,275.021163005365,0.02,0,10.0,337.09,0,0,19.81
2019-12-11 16:00:00,HIX,Clear,0.0,0.0,,,23.65,17.88,4.23,0.43,1033.78,4.5,4.48,268.024131152758,0.01,0,10.0,334.31,0,0,19.42
2019-12-11 17:00:00,HIX,Clear,0.0,0.0,,,22.13,18.07,5.02,0.47,1033.82,3.26,3.08,256.003755665753,0.0,0,10.0,330.58,0,0,17.11
2019-12-11 18:00:00,HIX,Clear,0.0,0.0,,,21.45,21.34,5.58,0.5,1034.12,2.69,2.45,207.091002413041,0.0,0,10.0,327.04,0,0,15.87
2019-12-11 19:00:00,HIX,Clear,0.0,0.0,,,20.57,20.42,6.48,0.55,1034.26,2.76,2.6,195.007343992147,0.01,0,10.0,325.38,0,0,14.09
2019-12-11 20:00:00,HIX,Clear,0.0,0.0,,,20.06,20.15,6.94,0.56,1034.12,3.08,2.84,191.092713812013,0.02,0,10.0,324.46,0,0,13.119999999999996
2019-12-11 21:00:00,HIX,Clear,0.0,0.0,,,19.98,19.93,6.45,0.56,1034.22,2.69,4.19,170.001095613399,0.14,0,10.0,323.96,0,0,13.53
2019-12-11 22:00:00,HIX,Partly Cloudy,0.0,0.0,,,19.51,14.74,7.16,0.58,1033.93,3.3,5.71,164.065621344985,0.33,0,10.0,322.81,0,0,12.35
2019-12-11 23:00:00,HIX,Clear,0.0,0.0,,,19.17,13.33,6.62,0.58,1033.01,3.99,4.8,144.054692763112,0.28,0,10.0,321.8,0,0,12.55
2019-12-12 00:00:00,HIX,Clear,0.0,0.0,,,19.01,12.14,6.86,0.58,1032.89,4.85,4.8,154.004184170011,0.24,0,10.0,319.88,0,0,12.150000000000002
2019-12-12 01:00:00,HIX,Partly Cloudy,0.0,0.0,,,19.14,11.76,8.18,0.63,1032.3,4.93,5.79,145.09414667729,0.35,0,10.0,320.12,0,0,10.96
2019-12-12 02:00:00,HIX,Partly Cloudy,0.0,0.0,,,19.75,10.76,9.65,0.64,1032.3,6.97,7.75,149.073076926087,0.36,0,10.0,320.67,0,0,10.1
2019-12-12 03:00:00,HIX,Partly Cloudy,0.0,0.0,,,20.43,11.44,10.62,0.66,1031.78,6.8,9.13,147.087913119683,0.33,0,10.0,321.57,0,0,9.81
